Title,KAZ index,Sanskrit,Devanagari/Hindi,Bengali,Gujarati,Kannada,Malayalam,Telugu
Chapter 2.8,praviṣṭamapraviṣṭaṃ kṛtamapraviṣṭaṃ praviṣṭaṃ kṛtaṃ kupyamadattamūlyaṃ praviṣṭam dattamūlyaṃ na praviṣṭaṃ || KAZ_02.8.21c ||,प्रविष्टमप्रविष्टं कृतमप्रविष्टं प्रविष्टं कृतं कुप्यमदत्तमूल्यं प्रविष्टम् दत्तमूल्यं न प्रविष्टं ॥ कZ_०२.८.२१च् ॥,প্রবিষ্টমপ্রবিষ্টং কৃতমপ্রবিষ্টং প্রবিষ্টং কৃতং কুপ্যমদত্তমূল্যং প্রবিষ্টম্ দত্তমূল্যং ন প্রবিষ্টং ॥ কZ_০২.৮.২১চ্ ॥,પ્રવિષ્ટમપ્રવિષ્ટં કૃતમપ્રવિષ્ટં પ્રવિષ્ટં કૃતં કુપ્યમદત્તમૂલ્યં પ્રવિષ્ટમ્ દત્તમૂલ્યં ન પ્રવિષ્ટં ॥ કZ_૦૨.૮.૨૧ચ્ ॥,ಪ್ರವಿಷ್ಟಮಪ್ರವಿಷ್ಟಂ ಕೃತಮಪ್ರವಿಷ್ಟಂ ಪ್ರವಿಷ್ಟಂ ಕೃತಂ ಕುಪ್ಯಮದತ್ತಮೂಲ್ಯಂ ಪ್ರವಿಷ್ಟಮ್ ದತ್ತಮೂಲ್ಯಂ ನ ಪ್ರವಿಷ್ಟಂ ॥ ಕZ_೦೨.೮.೨೧ಚ್ ॥,പ്രവിഷ്ടമപ്രവിഷ്ടം കൃതമപ്രവിഷ്ടം പ്രവിഷ്ടം കൃതം കുപ്യമദത്തമൂല്യം പ്രവിഷ്ടമ് ദത്തമൂല്യം ന പ്രവിഷ്ടം ॥ കZ_൦൨.൮.൨൧ച് ॥,ప్రవిష్టమప్రవిష్టం కృతమప్రవిష్టం ప్రవిష్టం కృతం కుప్యమదత్తమూల్యం ప్రవిష్టమ్ దత్తమూల్యం న ప్రవిష్టం ॥ కZ_౦౨.౮.౨౧చ్ ॥
Chapter 2.8,saṃkṣepo vikṣepaḥ kṛtaḥ vikṣepaḥ saṃkṣepo vā mahārghamalpārgheṇa parivartitamalpārghaṃ mahārgheṇa vā || KAZ_02.8.21d ||,संक्षेपो विक्षेपः कृतः विक्षेपः संक्षेपो वा महार्घमल्पार्घेण परिवर्तितमल्पार्घं महार्घेण वा ॥ कZ_०२.८.२१द् ॥,সংক্ষেপো বিক্ষেপঃ কৃতঃ বিক্ষেপঃ সংক্ষেপো বা মহার্ঘমল্পার্ঘেণ পরিবর্তিতমল্পার্ঘং মহার্ঘেণ বা ॥ কZ_০২.৮.২১দ্ ॥,સંક્ષેપો વિક્ષેપઃ કૃતઃ વિક્ષેપઃ સંક્ષેપો વા મહાર્ઘમલ્પાર્ઘેણ પરિવર્તિતમલ્પાર્ઘં મહાર્ઘેણ વા ॥ કZ_૦૨.૮.૨૧દ્ ॥,ಸಂಕ್ಷೇಪೋ ವಿಕ್ಷೇಪಃ ಕೃತಃ ವಿಕ್ಷೇಪಃ ಸಂಕ್ಷೇಪೋ ವಾ ಮಹಾರ್ಘಮಲ್ಪಾರ್ಘೇಣ ಪರಿವರ್ತಿತಮಲ್ಪಾರ್ಘಂ ಮಹಾರ್ಘೇಣ ವಾ ॥ ಕZ_೦೨.೮.೨೧ದ್ ॥,സംക്ഷേപോ വിക്ഷേപഃ കൃതഃ വിക്ഷേപഃ സംക്ഷേപോ വാ മഹാര്ഘമല്പാര്ഘേണ പരിവര്തിതമല്പാര്ഘം മഹാര്ഘേണ വാ ॥ കZ_൦൨.൮.൨൧ദ് ॥,సంక్షేపో విక్షేపః కృతః విక్షేపః సంక్షేపో వా మహార్ఘమల్పార్ఘేణ పరివర్తితమల్పార్ఘం మహార్ఘేణ వా ॥ కZ_౦౨.౮.౨౧ద్ ॥
Chapter 2.8,samāropito'rghaḥ pratyavaropito vā saṃvatsaro māsaviṣamaḥ kṛtaḥ māso divasaviṣamo vā samāgamaviṣamaḥ mukhaviṣamaḥ kārmikaviṣamaḥ || KAZ_02.8.21e ||,समारोपितोऽर्घः प्रत्यवरोपितो वा संवत्सरो मासविषमः कृतः मासो दिवसविषमो वा समागमविषमः मुखविषमः कार्मिकविषमः ॥ कZ_०२.८.२१ए ॥,সমারোপিতোঽর্ঘঃ প্রত্যবরোপিতো বা সংবত্সরো মাসবিষমঃ কৃতঃ মাসো দিবসবিষমো বা সমাগমবিষমঃ মুখবিষমঃ কার্মিকবিষমঃ ॥ কZ_০২.৮.২১এ ॥,સમારોપિતોઽર્ઘઃ પ્રત્યવરોપિતો વા સંવત્સરો માસવિષમઃ કૃતઃ માસો દિવસવિષમો વા સમાગમવિષમઃ મુખવિષમઃ કાર્મિકવિષમઃ ॥ કZ_૦૨.૮.૨૧એ ॥,ಸಮಾರೋಪಿತೋಽರ್ಘಃ ಪ್ರತ್ಯವರೋಪಿತೋ ವಾ ಸಂವತ್ಸರೋ ಮಾಸವಿಷಮಃ ಕೃತಃ ಮಾಸೋ ದಿವಸವಿಷಮೋ ವಾ ಸಮಾಗಮವಿಷಮಃ ಮುಖವಿಷಮಃ ಕಾರ್ಮಿಕವಿಷಮಃ ॥ ಕZ_೦೨.೮.೨೧ಏ ॥,സമാരോപിതോഽര്ഘഃ പ്രത്യവരോപിതോ വാ സംവത്സരോ മാസവിഷമഃ കൃതഃ മാസോ ദിവസവിഷമോ വാ സമാഗമവിഷമഃ മുഖവിഷമഃ കാര്മികവിഷമഃ ॥ കZ_൦൨.൮.൨൧ഏ ॥,సమారోపితోఽర్ఘః ప్రత్యవరోపితో వా సంవత్సరో మాసవిషమః కృతః మాసో దివసవిషమో వా సమాగమవిషమః ముఖవిషమః కార్మికవిషమః ॥ కZ_౦౨.౮.౨౧ఏ ॥
Chapter 2.8,nirvartanaviṣamaḥ piṇḍaviṣamaḥ varṇaviṣamaḥ arghaviṣamaḥ mānaviṣamaḥ māpanaviṣamaḥ bhājanaviṣamaḥ iti haraṇopāyāḥ || KAZ_02.8.21f ||,निर्वर्तनविषमः पिण्डविषमः वर्णविषमः अर्घविषमः मानविषमः मापनविषमः भाजनविषमः इति हरणोपायाः ॥ कZ_०२.८.२१f ॥,নির্বর্তনবিষমঃ পিণ্ডবিষমঃ বর্ণবিষমঃ অর্ঘবিষমঃ মানবিষমঃ মাপনবিষমঃ ভাজনবিষমঃ ইতি হরণোপাযাঃ ॥ কZ_০২.৮.২১f ॥,નિર્વર્તનવિષમઃ પિણ્ડવિષમઃ વર્ણવિષમઃ અર્ઘવિષમઃ માનવિષમઃ માપનવિષમઃ ભાજનવિષમઃ ઇતિ હરણોપાયાઃ ॥ કZ_૦૨.૮.૨૧f ॥,ನಿರ್ವರ್ತನವಿಷಮಃ ಪಿಣ್ಡವಿಷಮಃ ವರ್ಣವಿಷಮಃ ಅರ್ಘವಿಷಮಃ ಮಾನವಿಷಮಃ ಮಾಪನವಿಷಮಃ ಭಾಜನವಿಷಮಃ ಇತಿ ಹರಣೋಪಾಯಾಃ ॥ ಕZ_೦೨.೮.೨೧f ॥,നിര്വര്തനവിഷമഃ പിണ്ഡവിഷമഃ വര്ണവിഷമഃ അര്ഘവിഷമഃ മാനവിഷമഃ മാപനവിഷമഃ ഭാജനവിഷമഃ ഇതി ഹരണോപായാഃ ॥ കZ_൦൨.൮.൨൧f ॥,నిర్వర్తనవిషమః పిణ్డవిషమః వర్ణవిషమః అర్ఘవిషమః మానవిషమః మాపనవిషమః భాజనవిషమః ఇతి హరణోపాయాః ॥ కZ_౦౨.౮.౨౧f ॥
Chapter 2.8,tatropayuktanidhāyakanibandhakapratigrāhakadāyakadāpakamantrivaiyāvṛtyakarānekaikaśo'nuyuñjīta || KAZ_02.8.22 ||,तत्रोपयुक्तनिधायकनिबन्धकप्रतिग्राहकदायकदापकमन्त्रिवैयावृत्यकरानेकैकशोऽनुयुञ्जीत ॥ कZ_०२.८.२२ ॥,তত্রোপযুক্তনিধাযকনিবন্ধকপ্রতিগ্রাহকদাযকদাপকমন্ত্রিবৈযাবৃত্যকরানেকৈকশোঽনুযুঞ্জীত ॥ কZ_০২.৮.২২ ॥,તત્રોપયુક્તનિધાયકનિબન્ધકપ્રતિગ્રાહકદાયકદાપકમન્ત્રિવૈયાવૃત્યકરાનેકૈકશોઽનુયુઞ્જીત ॥ કZ_૦૨.૮.૨૨ ॥,ತತ್ರೋಪಯುಕ್ತನಿಧಾಯಕನಿಬನ್ಧಕಪ್ರತಿಗ್ರಾಹಕದಾಯಕದಾಪಕಮನ್ತ್ರಿವೈಯಾವೃತ್ಯಕರಾನೇಕೈಕಶೋಽನುಯುಞ್ಜೀತ ॥ ಕZ_೦೨.೮.೨೨ ॥,തത്രോപയുക്തനിധായകനിബന്ധകപ്രതിഗ്രാഹകദായകദാപകമന്ത്രിവൈയാവൃത്യകരാനേകൈകശോഽനുയുഞ്ജീത ॥ കZ_൦൨.൮.൨൨ ॥,తత్రోపయుక్తనిధాయకనిబన్ధకప్రతిగ్రాహకదాయకదాపకమన్త్రివైయావృత్యకరానేకైకశోఽనుయుఞ్జీత ॥ కZ_౦౨.౮.౨౨ ॥
Chapter 2.8,mithyāvāde caiṣāṃ yuktasamo daṇḍaḥ || KAZ_02.8.23 ||,मिथ्यावादे चैषां युक्तसमो दण्डः ॥ कZ_०२.८.२३ ॥,মিথ্যাবাদে চৈষাং যুক্তসমো দণ্ডঃ ॥ কZ_০২.৮.২৩ ॥,મિથ્યાવાદે ચૈષાં યુક્તસમો દણ્ડઃ ॥ કZ_૦૨.૮.૨૩ ॥,ಮಿಥ್ಯಾವಾದೇ ಚೈಷಾಂ ಯುಕ್ತಸಮೋ ದಣ್ಡಃ ॥ ಕZ_೦೨.೮.೨೩ ॥,മിഥ്യാവാദേ ചൈഷാം യുക്തസമോ ദണ്ഡഃ ॥ കZ_൦൨.൮.൨൩ ॥,మిథ్యావాదే చైషాం యుక్తసమో దణ్డః ॥ కZ_౦౨.౮.౨౩ ॥
Chapter 2.8,pracāre cāvaghoṣayet amunā prakṛtenopahatāḥ prajñāpayantu iti || KAZ_02.8.24 ||,प्रचारे चावघोषयेत् अमुना प्रकृतेनोपहताः प्रज्ञापयन्तु इति ॥ कZ_०२.८.२४ ॥,প্রচারে চাবঘোষযেত্ অমুনা প্রকৃতেনোপহতাঃ প্রজ্ঞাপযন্তু ইতি ॥ কZ_০২.৮.২৪ ॥,પ્રચારે ચાવઘોષયેત્ અમુના પ્રકૃતેનોપહતાઃ પ્રજ્ઞાપયન્તુ ઇતિ ॥ કZ_૦૨.૮.૨૪ ॥,ಪ್ರಚಾರೇ ಚಾವಘೋಷಯೇತ್ ಅಮುನಾ ಪ್ರಕೃತೇನೋಪಹತಾಃ ಪ್ರಜ್ಞಾಪಯನ್ತು ಇತಿ ॥ ಕZ_೦೨.೮.೨೪ ॥,പ്രചാരേ ചാവഘോഷയേത് അമുനാ പ്രകൃതേനോപഹതാഃ പ്രജ്ഞാപയന്തു ഇതി ॥ കZ_൦൨.൮.൨൪ ॥,ప్రచారే చావఘోషయేత్ అమునా ప్రకృతేనోపహతాః ప్రజ్ఞాపయన్తు ఇతి ॥ కZ_౦౨.౮.౨౪ ॥
Chapter 2.8,prajñāpayato yathopaghātaṃ dāpayet || KAZ_02.8.25 ||,प्रज्ञापयतो यथोपघातं दापयेत् ॥ कZ_०२.८.२५ ॥,প্রজ্ঞাপযতো যথোপঘাতং দাপযেত্ ॥ কZ_০২.৮.২৫ ॥,પ્રજ્ઞાપયતો યથોપઘાતં દાપયેત્ ॥ કZ_૦૨.૮.૨૫ ॥,ಪ್ರಜ್ಞಾಪಯತೋ ಯಥೋಪಘಾತಂ ದಾಪಯೇತ್ ॥ ಕZ_೦೨.೮.೨೫ ॥,പ്രജ്ഞാപയതോ യഥോപഘാതം ദാപയേത് ॥ കZ_൦൨.൮.൨൫ ॥,ప్రజ్ఞాపయతో యథోపఘాతం దాపయేత్ ॥ కZ_౦౨.౮.౨౫ ॥
Chapter 2.8,anekeṣu cābhiyogeṣvapavyayamānaḥ sakṛdeva paroktaḥ sarvaṃ bhajeta || KAZ_02.8.26 ||,अनेकेषु चाभियोगेष्वपव्ययमानः सकृदेव परोक्तः सर्वं भजेत ॥ कZ_०२.८.२६ ॥,অনেকেষু চাভিযোগেষ্বপব্যযমানঃ সকৃদেব পরোক্তঃ সর্বং ভজেত ॥ কZ_০২.৮.২৬ ॥,અનેકેષુ ચાભિયોગેષ્વપવ્યયમાનઃ સકૃદેવ પરોક્તઃ સર્વં ભજેત ॥ કZ_૦૨.૮.૨૬ ॥,ಅನೇಕೇಷು ಚಾಭಿಯೋಗೇಷ್ವಪವ್ಯಯಮಾನಃ ಸಕೃದೇವ ಪರೋಕ್ತಃ ಸರ್ವಂ ಭಜೇತ ॥ ಕZ_೦೨.೮.೨೬ ॥,അനേകേഷു ചാഭിയോഗേഷ്വപവ്യയമാനഃ സകൃദേവ പരോക്തഃ സര്വം ഭജേത ॥ കZ_൦൨.൮.൨൬ ॥,అనేకేషు చాభియోగేష్వపవ్యయమానః సకృదేవ పరోక్తః సర్వం భజేత ॥ కZ_౦౨.౮.౨౬ ॥
Chapter 2.8,vaiṣamye sarvatrānuyogaṃ dadyāt || KAZ_02.8.27 ||,वैषम्ये सर्वत्रानुयोगं दद्यात् ॥ कZ_०२.८.२७ ॥,বৈষম্যে সর্বত্রানুযোগং দদ্যাত্ ॥ কZ_০২.৮.২৭ ॥,વૈષમ્યે સર્વત્રાનુયોગં દદ્યાત્ ॥ કZ_૦૨.૮.૨૭ ॥,ವೈಷಮ್ಯೇ ಸರ್ವತ್ರಾನುಯೋಗಂ ದದ್ಯಾತ್ ॥ ಕZ_೦೨.೮.೨೭ ॥,വൈഷമ്യേ സര്വത്രാനുയോഗം ദദ്യാത് ॥ കZ_൦൨.൮.൨൭ ॥,వైషమ్యే సర్వత్రానుయోగం దద్యాత్ ॥ కZ_౦౨.౮.౨౭ ॥
Chapter 2.8,mahatyarthāpahāre cālpenāpi siddhaḥ sarvaṃ bhajeta || KAZ_02.8.28 ||,महत्यर्थापहारे चाल्पेनापि सिद्धः सर्वं भजेत ॥ कZ_०२.८.२८ ॥,মহত্যর্থাপহারে চাল্পেনাপি সিদ্ধঃ সর্বং ভজেত ॥ কZ_০২.৮.২৮ ॥,મહત્યર્થાપહારે ચાલ્પેનાપિ સિદ્ધઃ સર્વં ભજેત ॥ કZ_૦૨.૮.૨૮ ॥,ಮಹತ್ಯರ್ಥಾಪಹಾರೇ ಚಾಲ್ಪೇನಾಪಿ ಸಿದ್ಧಃ ಸರ್ವಂ ಭಜೇತ ॥ ಕZ_೦೨.೮.೨೮ ॥,മഹത്യര്ഥാപഹാരേ ചാല്പേനാപി സിദ്ധഃ സര്വം ഭജേത ॥ കZ_൦൨.൮.൨൮ ॥,మహత్యర్థాపహారే చాల్పేనాపి సిద్ధః సర్వం భజేత ॥ కZ_౦౨.౮.౨౮ ॥
Chapter 2.8,kṛtapratighātāvasthaḥ sūcako niṣpannārthaḥ ṣaṣṭhamaṃśaṃ labheta dvādaśamaṃśaṃ bhṛtakaḥ || KAZ_02.8.29 ||,कृतप्रतिघातावस्थः सूचको निष्पन्नार्थः षष्ठमंशं लभेत द्वादशमंशं भृतकः ॥ कZ_०२.८.२९ ॥,কৃতপ্রতিঘাতাবস্থঃ সূচকো নিষ্পন্নার্থঃ ষষ্ঠমংশং লভেত দ্বাদশমংশং ভৃতকঃ ॥ কZ_০২.৮.২৯ ॥,કૃતપ્રતિઘાતાવસ્થઃ સૂચકો નિષ્પન્નાર્થઃ ષષ્ઠમંશં લભેત દ્વાદશમંશં ભૃતકઃ ॥ કZ_૦૨.૮.૨૯ ॥,ಕೃತಪ್ರತಿಘಾತಾವಸ್ಥಃ ಸೂಚಕೋ ನಿಷ್ಪನ್ನಾರ್ಥಃ ಷಷ್ಠಮಂಶಂ ಲಭೇತ ದ್ವಾದಶಮಂಶಂ ಭೃತಕಃ ॥ ಕZ_೦೨.೮.೨೯ ॥,കൃതപ്രതിഘാതാവസ്ഥഃ സൂചകോ നിഷ്പന്നാര്ഥഃ ഷഷ്ഠമംശം ലഭേത ദ്വാദശമംശം ഭൃതകഃ ॥ കZ_൦൨.൮.൨൯ ॥,కృతప్రతిఘాతావస్థః సూచకో నిష్పన్నార్థః షష్ఠమంశం లభేత ద్వాదశమంశం భృతకః ॥ కZ_౦౨.౮.౨౯ ॥
Chapter 2.8,prabhūtābhiyogādalpaniṣpattau niṣpannasyāṃśaṃ labheta || KAZ_02.8.30 ||,प्रभूताभियोगादल्पनिष्पत्तौ निष्पन्नस्यांशं लभेत ॥ कZ_०२.८.३० ॥,প্রভূতাভিযোগাদল্পনিষ্পত্তৌ নিষ্পন্নস্যাংশং লভেত ॥ কZ_০২.৮.৩০ ॥,પ્રભૂતાભિયોગાદલ્પનિષ્પત્તૌ નિષ્પન્નસ્યાંશં લભેત ॥ કZ_૦૨.૮.૩૦ ॥,ಪ್ರಭೂತಾಭಿಯೋಗಾದಲ್ಪನಿಷ್ಪತ್ತೌ ನಿಷ್ಪನ್ನಸ್ಯಾಂಶಂ ಲಭೇತ ॥ ಕZ_೦೨.೮.೩೦ ॥,പ്രഭൂതാഭിയോഗാദല്പനിഷ്പത്തൌ നിഷ്പന്നസ്യാംശം ലഭേത ॥ കZ_൦൨.൮.൩൦ ॥,ప్రభూతాభియోగాదల్పనిష్పత్తౌ నిష్పన్నస్యాంశం లభేత ॥ కZ_౦౨.౮.౩౦ ॥
